x, y, length, r, ctrl
395.327, 395.524, 559.233, 5000.000, 5.035
396.154, 396.371, 560.417, 5000.000, 5.061
396.987, 397.213, 561.601, 5000.000, 5.086
397.859, 398.011, 562.781, 5000.000, 5.111
398.726, 398.815, 563.962, 5000.000, 5.136
399.589, 399.623, 565.143, 5000.000, 5.161
400.451, 400.433, 566.324, 5000.000, 5.187
401.313, 401.242, 567.506, 5000.000, 5.212
402.176, 402.050, 568.687, 5000.000, 5.237
403.043, 402.854, 569.869, 5000.000, 5.262
403.915, 403.652, 571.050, 5000.000, 5.287
404.748, 404.494, 572.234, 5000.000, 5.313
405.575, 405.342, 573.418, 5000.000, 5.338
406.397, 406.194, 574.602, 5000.000, 5.363
407.217, 407.050, 575.787, 5000.000, 5.388
408.033, 407.910, 576.973, 5000.000, 5.414
408.848, 408.771, 578.158, 5000.000, 5.439
409.661, 409.633, 579.344, 5000.000, 5.464
410.475, 410.495, 580.529, 5000.000, 5.489
411.290, 411.356, 581.715, 5000.000, 5.515
412.106, 412.216, 582.900, 5000.000, 5.540
412.925, 413.072, 584.085, 5000.000, 5.565
413.748, 413.925, 585.270, 5000.000, 5.590
414.575, 414.772, 586.454, 5000.000, 5.616
415.408, 415.614, 587.638, 5000.000, 5.641
416.246, 416.449, 588.821, 5000.000, 5.666
417.092, 417.276, 590.003, 5000.000, 5.691
417.979, 418.057, 591.182, 5000.000, 5.716
418.863, 418.843, 592.361, 5000.000, 5.742
419.745, 419.630, 593.541, 5000.000, 5.767
420.627, 420.417, 594.722, 5000.000, 5.792
421.511, 421.203, 595.902, 5000.000, 5.817
422.399, 421.984, 597.082, 5000.000, 5.842
423.244, 422.811, 598.265, 5000.000, 5.867
424.083, 423.646, 599.449, 5000.000, 5.893
424.915, 424.488, 600.633, 5000.000, 5.918
425.743, 425.336, 601.817, 5000.000, 5.943
426.565, 426.188, 603.002, 5000.000, 5.968
427.384, 427.044, 604.187, 5000.000, 5.994
428.201, 427.904, 605.372, 5000.000, 6.019
429.015, 428.765, 606.557, 5000.000, 6.044
429.829, 429.627, 607.743, 5000.000, 6.069
430.643, 430.489, 608.928, 5000.000, 6.095
431.458, 431.351, 610.114, 5000.000, 6.120
432.274, 432.210, 611.299, 5000.000, 6.145
433.093, 433.066, 612.484, 5000.000, 6.170
433.916, 433.919, 613.669, 5000.000, 6.196
434.743, 434.766, 614.853, 5000.000, 6.221
435.575, 435.608, 616.037, 5000.000, 6.246
436.414, 436.443, 617.220, 5000.000, 6.271
437.260, 437.270, 618.402, 5000.000, 6.297
438.114, 438.088, 619.584, 5000.000, 6.322
438.976, 438.897, 620.765, 5000.000, 6.347
439.849, 439.695, 621.946, 5000.000, 6.372
440.732, 440.481, 623.125, 5000.000, 6.397
441.626, 441.254, 624.305, 5000.000, 6.422
442.534, 442.014, 625.483, 5000.000, 6.448
